,true_index,store_id,year,month,day,weekday,is_weekend,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,school_holiday,promotion,customers_per_day,open,predicted_sales
29768,197240,251,2014,11,20,4,0,1,0,0,0,0,0,2245,1,16747.617
29769,479118,320,2014,10,27,1,0,1,0,0,0,0,0,2037,1,13595.211
29770,595624,867,2015,2,19,4,0,1,0,0,0,0,1,401,1,4434.0493
29771,274292,330,2014,9,25,4,0,1,0,0,0,0,0,373,1,3183.1418
29772,137373,327,2013,5,20,1,0,0,1,0,0,0,0,0,0,0.0
29773,23157,363,2015,3,21,6,1,1,0,0,0,0,0,791,1,6373.968
29774,370764,645,2013,10,23,3,0,1,0,0,0,0,1,1236,1,9684.774
29775,638823,139,2013,5,26,7,1,1,0,0,0,0,0,0,0,0.0
29776,200336,209,2015,2,10,2,0,1,0,0,0,0,0,521,1,4424.398
29777,310395,916,2014,1,25,6,1,1,0,0,0,0,0,653,1,6129.3975
29778,569023,551,2014,6,18,3,0,1,0,0,0,0,1,942,1,7591.0044
29779,407152,968,2014,10,10,5,1,1,0,0,0,0,1,1005,1,8752.242
29780,441383,738,2013,7,28,7,1,1,0,0,0,0,0,0,0,0.0
29781,618985,1037,2014,12,12,5,1,1,0,0,0,0,0,631,1,6238.404
29782,42210,166,2013,7,11,4,0,1,0,0,0,0,0,778,1,5829.6274
29783,336387,962,2013,5,28,2,0,1,0,0,0,0,1,1101,1,9099.815
29784,80997,171,2013,7,19,5,1,1,0,0,0,0,1,943,1,9096.012
29785,434738,827,2013,7,28,7,1,1,0,0,0,0,0,0,0,0.0
29786,378712,422,2014,1,26,7,1,1,0,0,0,0,0,0,0,0.0
29787,208314,570,2013,12,30,1,0,1,0,0,0,1,0,928,1,7680.263
29788,419598,625,2013,2,8,5,1,1,0,0,0,0,1,646,1,6507.8667
29789,3676,322,2014,8,10,7,1,1,0,0,0,0,0,0,0,0.0
29790,450717,915,2015,1,21,3,0,1,0,0,0,0,0,353,1,3636.1543
29791,427173,696,2013,5,6,1,0,1,0,0,0,1,0,1026,1,8038.1367
29792,133,859,2013,1,9,3,0,1,0,0,0,0,1,669,1,5850.962
29793,564699,373,2014,2,8,6,1,1,0,0,0,0,0,356,1,4330.183
29794,315324,981,2015,6,11,4,0,1,0,0,0,0,0,665,1,6832.807
29795,153194,312,2013,5,20,1,0,0,1,0,0,0,0,0,0,0.0
29796,23548,910,2015,3,25,3,0,1,0,0,0,0,0,438,1,4196.038
29797,317032,973,2013,3,3,7,1,1,0,0,0,0,0,0,0,0.0
29798,511911,1078,2013,11,28,4,0,1,0,0,0,0,0,427,1,4258.4707
29799,668831,7,2014,1,22,3,0,1,0,0,0,0,1,822,1,7344.352
29800,413672,948,2014,9,28,7,1,1,0,0,0,0,0,2113,1,10444.631
29801,324092,359,2013,9,22,7,1,1,0,0,0,0,0,0,0,0.0
29802,504208,452,2013,7,7,7,1,1,0,0,0,0,0,0,0,0.0
29803,323216,37,2015,7,27,1,0,1,0,0,0,1,1,882,1,9330.644
29804,155816,380,2013,9,5,4,0,1,0,0,0,0,0,1151,1,9453.008
29805,447613,1073,2014,5,9,5,1,1,0,0,0,0,1,940,1,7785.686
29806,350698,136,2013,6,24,1,0,1,0,0,0,0,0,303,1,3491.413
29807,274979,945,2014,7,19,6,1,1,0,0,0,0,0,308,1,2826.481
29808,383039,510,2014,3,15,6,1,1,0,0,0,0,0,528,1,4920.237
29809,424843,1040,2013,3,20,3,0,1,0,0,0,0,1,745,1,6848.0474
29810,120463,930,2014,5,2,5,1,1,0,0,0,0,1,1625,1,10322.366
29811,224561,436,2013,9,2,1,0,1,0,0,0,0,0,609,1,4850.808
29812,379971,440,2014,1,22,3,0,1,0,0,0,0,1,615,1,5878.014
29813,291830,729,2014,8,24,7,1,1,0,0,0,0,0,0,0,0.0
29814,446888,464,2015,3,27,5,1,1,0,0,0,0,0,1147,1,8536.777
29815,572618,940,2013,10,29,2,0,1,0,0,0,1,0,709,1,6514.9297
29816,473389,668,2014,8,8,5,1,1,0,0,0,1,1,1106,1,9284.546
29817,100646,834,2014,8,10,7,1,1,0,0,0,0,0,0,0,0.0
29818,38841,962,2014,12,6,6,1,1,0,0,0,0,0,743,1,6770.1914
29819,435452,487,2014,11,11,2,0,1,0,0,0,0,1,651,1,7173.63
29820,446808,452,2014,9,27,6,1,1,0,0,0,0,0,259,1,2555.6074
29821,112901,116,2013,5,23,4,0,1,0,0,0,0,0,769,1,6704.2915
29822,452321,138,2014,2,6,4,0,1,0,0,0,0,1,931,1,7961.496
29823,510163,523,2015,5,29,5,1,1,0,0,0,0,0,1595,1,14327.288
29824,118906,48,2015,2,21,6,1,1,0,0,0,0,0,249,1,2366.2078
29825,158400,312,2015,6,15,1,0,1,0,0,0,0,1,688,1,8043.8804
29826,534202,761,2013,3,18,1,0,1,0,0,0,0,1,1205,1,9815.083
29827,79026,155,2014,6,21,6,1,1,0,0,0,0,0,611,1,6503.3345
29828,297004,188,2013,9,5,4,0,1,0,0,0,0,0,315,1,2964.6462
29829,55042,728,2015,4,12,7,1,1,0,0,0,0,0,0,0,0.0
29830,264032,886,2014,9,28,7,1,1,0,0,0,0,0,0,0,0.0
29831,308251,951,2014,8,13,3,0,1,0,0,0,1,0,591,1,5400.95
29832,667603,196,2015,2,11,3,0,1,0,0,0,0,0,655,1,4638.968
29833,33638,485,2013,7,14,7,1,1,0,0,0,0,0,0,0,0.0
29834,551505,678,2013,4,10,3,0,1,0,0,0,0,1,763,1,7965.822
29835,157242,585,2014,3,27,4,0,1,0,0,0,0,0,922,1,5923.49
29836,186360,767,2013,8,15,4,0,1,0,0,0,0,1,721,1,6327.8257
29837,554418,698,2013,6,3,1,0,1,0,0,0,0,1,2330,1,20632.328
29838,185051,447,2014,6,3,2,0,1,0,0,0,0,1,678,1,6813.64
29839,255652,58,2015,3,1,7,1,1,0,0,0,0,0,0,0,0.0
29840,274851,927,2015,4,17,5,1,1,0,0,0,0,1,906,1,7920.376
29841,469134,863,2013,9,13,5,1,1,0,0,0,0,1,1187,1,9802.076
29842,308985,749,2014,3,24,1,0,1,0,0,0,0,0,662,1,6053.269
29843,442708,384,2014,1,11,6,1,1,0,0,0,0,0,582,1,5850.035
29844,543235,137,2013,5,18,6,1,1,0,0,0,0,0,823,1,6490.2163
29845,35921,597,2013,4,11,4,0,1,0,0,0,0,1,700,1,5913.365
29846,651831,295,2013,9,17,2,0,1,0,0,0,0,0,560,1,4876.0947
29847,292315,501,2013,6,6,4,0,1,0,0,0,0,1,566,1,5540.547
29848,37854,301,2015,2,6,5,1,1,0,0,0,0,1,662,1,6356.9385
29849,377502,1007,2014,3,21,5,1,1,0,0,0,0,1,819,1,7340.72
29850,53274,252,2015,5,3,7,1,1,0,0,0,0,0,0,0,0.0
29851,684631,659,2015,2,28,6,1,1,0,0,0,0,0,461,1,4569.613
29852,221953,971,2014,4,15,2,0,1,0,0,0,0,1,1274,1,11724.253
29853,392282,607,2015,5,20,3,0,1,0,0,0,0,1,429,1,4447.1885
29854,280744,585,2013,8,28,3,0,1,0,0,0,0,1,990,1,7048.942
29855,408165,1035,2015,6,16,2,0,1,0,0,0,0,1,748,1,7102.092
29856,258356,922,2014,3,18,2,0,1,0,0,0,0,1,693,1,6506.0845
29857,494227,192,2013,7,1,1,0,1,0,0,0,0,1,573,1,7255.7954
29858,700995,520,2013,3,12,2,0,1,0,0,0,0,0,395,1,3773.945
29859,456375,292,2013,7,22,1,0,1,0,0,0,1,0,681,1,5532.9995
29860,500126,1073,2015,1,6,2,0,1,0,0,0,1,1,908,1,8113.555
29861,376072,818,2013,6,3,1,0,1,0,0,0,0,1,863,1,8008.1562
29862,643012,184,2013,6,30,7,1,1,0,0,0,0,0,0,0,0.0
29863,514028,382,2015,3,6,5,1,1,0,0,0,0,1,758,1,9489.387
29864,591199,418,2014,1,22,3,0,1,0,0,0,0,1,656,1,6087.478
29865,137390,333,2013,1,28,1,0,1,0,0,0,0,0,1157,1,7675.3066
29866,518159,427,2013,3,16,6,1,1,0,0,0,0,0,710,1,7336.781
29867,360083,510,2013,11,23,6,1,1,0,0,0,0,0,501,1,4495.2183
29868,394623,203,2013,2,10,7,1,1,0,0,0,0,0,0,0,0.0
29869,358427,148,2014,12,28,7,1,1,0,0,0,0,0,0,0,0.0
29870,458923,270,2013,10,10,4,0,1,0,0,0,1,1,1113,1,9179.979
29871,375980,293,2015,6,17,3,0,1,0,0,0,0,1,808,1,7900.7925
29872,148074,630,2015,5,19,2,0,1,0,0,0,0,1,886,1,8060.0894
29873,90704,1037,2014,5,10,6,1,1,0,0,0,0,0,814,1,6797.47
29874,135714,788,2013,2,17,7,1,1,0,0,0,0,0,0,0,0.0
29875,537134,1057,2013,6,22,6,1,1,0,0,0,0,0,680,1,6038.926
29876,163271,549,2013,11,6,3,0,1,0,0,0,0,1,551,1,5464.329
29877,277166,916,2014,11,30,7,1,1,0,0,0,0,0,0,0,0.0
29878,141261,137,2015,7,5,7,1,1,0,0,0,0,0,0,0,0.0
29879,324208,625,2013,8,5,1,0,1,0,0,0,1,0,584,1,5519.0176
29880,303806,660,2013,11,11,1,0,1,0,0,0,0,0,495,1,4537.173
29881,613520,361,2013,6,11,2,0,1,0,0,0,0,0,442,1,4121.703
29882,485224,443,2013,10,13,7,1,1,0,0,0,0,0,0,0,0.0
29883,71939,54,2014,5,29,4,0,0,1,0,0,0,0,0,0,0.0
29884,354716,1012,2013,2,27,3,0,1,0,0,0,0,0,378,1,3580.8435
29885,588701,363,2014,11,30,7,1,1,0,0,0,0,0,0,0,0.0
29886,253273,966,2013,11,3,7,1,1,0,0,0,0,0,0,0,0.0
29887,676214,232,2013,1,23,3,0,1,0,0,0,0,1,0,0,0.0
29888,198182,793,2013,8,17,6,1,1,0,0,0,0,0,404,1,3514.3374
29889,657229,820,2013,6,24,1,0,1,0,0,0,0,0,1040,1,10213.3545
29890,556940,890,2013,3,4,1,0,1,0,0,0,0,1,604,1,7210.499
29891,82753,929,2013,11,25,1,0,1,0,0,0,0,0,792,1,6567.7817
29892,168193,852,2013,6,22,6,1,1,0,0,0,0,0,308,1,2938.0767
29893,633835,179,2015,4,24,5,1,1,0,0,0,0,0,817,1,6821.11
29894,632610,373,2013,10,5,6,1,1,0,0,0,0,0,331,1,4205.2065
29895,386231,923,2014,8,11,1,0,1,0,0,0,1,0,693,1,5783.9595
29896,8758,419,2013,11,21,4,0,1,0,0,0,0,1,856,1,6694.347
29897,529678,452,2013,10,28,1,0,1,0,0,0,0,0,319,1,2965.5735
29898,483858,952,2013,1,22,2,0,1,0,0,0,0,1,528,1,6358.228
29899,426276,281,2013,6,5,3,0,1,0,0,0,0,1,486,1,5677.62
29900,309375,149,2013,3,18,1,0,1,0,0,0,0,1,607,1,7510.3423
29901,60998,645,2014,11,28,5,1,1,0,0,0,0,1,1470,1,13652.35
29902,50115,571,2015,7,10,5,1,1,0,0,0,0,0,559,1,6837.563
29903,637127,1032,2014,12,16,2,0,1,0,0,0,0,1,1483,1,17993.617
29904,297631,595,2015,6,17,3,0,1,0,0,0,0,1,1821,1,16660.508
29905,610061,1037,2015,3,2,1,0,1,0,0,0,0,1,1023,1,10571.197
29906,532696,49,2014,1,16,4,0,1,0,0,0,0,0,441,1,5435.3916
29907,245460,291,2014,3,24,1,0,1,0,0,0,0,0,732,1,5803.8184
29908,255852,1040,2013,4,24,3,0,1,0,0,0,0,1,782,1,6867.118
29909,615154,245,2013,12,15,7,1,1,0,0,0,0,0,0,0,0.0
29910,353336,622,2014,7,28,1,0,1,0,0,0,1,1,465,1,5127.597
29911,147454,866,2013,3,9,6,1,1,0,0,0,0,0,510,1,5823.6353
29912,502664,200,2014,1,18,6,1,1,0,0,0,0,0,855,1,6750.836
29913,644598,347,2014,4,9,3,0,1,0,0,0,0,0,326,1,3879.3662
29914,163965,448,2014,3,7,5,1,1,0,0,0,0,1,906,1,8480.421
29915,519637,558,2013,1,12,6,1,1,0,0,0,0,0,463,1,3803.5562
29916,250618,105,2013,8,21,3,0,1,0,0,0,1,0,367,1,3433.9336
29917,344481,391,2013,12,28,6,1,1,0,0,0,0,0,383,1,3048.132
29918,370112,656,2013,11,22,5,1,1,0,0,0,0,1,376,1,3431.492
29919,197944,532,2013,9,7,6,1,1,0,0,0,0,0,1107,1,8986.074
29920,228611,722,2013,7,30,2,0,1,0,0,0,1,1,1751,1,12169.722
29921,388986,673,2014,3,1,6,1,1,0,0,0,0,0,579,1,6337.7896
29922,461452,574,2015,6,23,2,0,1,0,0,0,0,0,493,1,5631.004
29923,348932,162,2015,3,14,6,1,1,0,0,0,0,0,589,1,7510.5303
29924,521180,892,2013,2,2,6,1,1,0,0,0,0,0,311,1,2868.7773
29925,215569,1049,2014,4,15,2,0,1,0,0,0,1,1,690,1,7321.3506
29926,492688,1002,2013,7,3,3,0,1,0,0,0,1,1,620,1,6110.793
29927,115849,117,2013,4,30,2,0,1,0,0,0,0,1,684,1,7542.4116
29928,439235,965,2014,3,11,2,0,1,0,0,0,0,0,733,1,5826.589
29929,496510,997,2015,4,14,2,0,1,0,0,0,0,1,407,1,5501.07
29930,74454,987,2015,7,16,4,0,1,0,0,0,1,1,880,1,7199.0938
29931,108934,1017,2014,8,8,5,1,1,0,0,0,1,1,934,1,6438.298
29932,150519,112,2013,8,11,7,1,1,0,0,0,0,0,0,0,0.0
29933,471495,461,2013,6,6,4,0,1,0,0,0,0,1,460,1,4944.463
29934,130235,986,2014,7,21,1,0,1,0,0,0,1,0,650,1,5084.9854
29935,507289,475,2014,10,14,2,0,1,0,0,0,1,0,824,1,5495.8564
29936,408119,126,2015,1,22,4,0,1,0,0,0,0,0,374,1,3508.0237
29937,140504,438,2013,9,11,3,0,1,0,0,0,0,1,576,1,5652.4927
29938,376387,642,2013,1,23,3,0,1,0,0,0,0,1,481,1,4240.9062
29939,34294,321,2015,6,9,2,0,1,0,0,0,0,0,500,1,5095.853
29940,229288,173,2013,4,26,5,1,1,0,0,0,0,1,1064,1,8316.335
29941,110708,910,2013,3,5,2,0,1,0,0,0,0,1,658,1,6056.941
29942,298241,882,2014,1,26,7,1,1,0,0,0,0,0,0,0,0.0
29943,84673,307,2014,7,18,5,1,1,0,0,0,0,1,364,1,3298.8267
29944,121379,16,2015,6,9,2,0,1,0,0,0,0,0,898,1,7432.95
29945,447600,816,2015,5,15,5,1,1,0,0,0,0,0,789,1,6419.5776
29946,633145,653,2013,2,27,3,0,1,0,0,0,0,0,426,1,4468.8984
29947,509723,699,2015,7,4,6,1,1,0,0,0,0,0,751,1,6575.381
29948,260673,749,2015,5,1,5,1,0,1,0,0,0,1,0,0,0.0
29949,179727,838,2015,1,25,7,1,1,0,0,0,0,0,0,0,0.0
29950,661510,941,2015,3,6,5,1,1,0,0,0,0,1,580,1,6016.134
29951,352485,743,2013,9,18,3,0,1,0,0,0,0,0,357,1,2805.8389
29952,413750,1006,2014,5,21,3,0,1,0,0,0,0,1,824,1,7179.552
29953,10812,765,2014,4,23,3,0,1,0,0,0,1,0,671,1,6814.5034
29954,502123,237,2013,6,18,2,0,1,0,0,0,0,1,620,1,5652.806
29955,192407,246,2013,2,28,4,0,1,0,0,0,0,0,976,1,7552.7993
29956,545258,736,2015,6,10,3,0,1,0,0,0,0,0,432,1,4293.3857
29957,200384,440,2013,8,5,1,0,1,0,0,0,1,0,537,1,4559.203
29958,506946,177,2013,7,31,3,0,1,0,0,0,1,1,651,1,5977.555
29959,342209,251,2013,3,19,2,0,1,0,0,0,0,1,2589,1,20198.56
29960,225957,229,2014,5,10,6,1,1,0,0,0,0,0,763,1,7096.6807
29961,665356,461,2013,9,5,4,0,1,0,0,0,1,0,325,1,3139.375
29962,443361,89,2015,7,25,6,1,1,0,0,0,0,0,461,1,4496.5557
29963,140884,911,2013,5,21,2,0,1,0,0,0,0,0,812,1,6790.4023
29964,186444,673,2015,4,25,6,1,1,0,0,0,0,0,540,1,5986.287
29965,74948,685,2013,6,10,1,0,1,0,0,0,0,0,765,1,6836.3804
29966,227141,165,2013,1,7,1,0,1,0,0,0,0,1,560,1,6212.938
29967,319406,132,2013,12,3,2,0,1,0,0,0,0,1,656,1,7935.36
29968,482806,435,2014,1,31,5,1,1,0,0,0,0,0,410,1,3704.3562
29969,580740,247,2014,3,2,7,1,1,0,0,0,0,0,0,0,0.0
29970,139175,125,2013,8,28,3,0,1,0,0,0,0,1,1654,1,12756.236
29971,438795,1070,2013,10,5,6,1,1,0,0,0,1,0,941,1,6588.063
29972,122593,644,2015,2,16,1,0,1,0,0,0,1,1,930,1,9426.727
29973,286946,53,2013,11,2,6,1,1,0,0,0,0,0,416,1,4347.0874
29974,558123,474,2014,3,15,6,1,1,0,0,0,0,0,479,1,4585.2915
29975,128292,949,2014,6,5,4,0,1,0,0,0,0,1,551,1,5422.9272
29976,62754,1079,2014,12,10,3,0,1,0,0,0,0,0,576,1,6799.18
29977,291491,1034,2014,10,5,7,1,1,0,0,0,0,0,0,0,0.0
29978,295909,7,2013,7,9,2,0,1,0,0,0,1,0,1049,1,8934.333
29979,315654,128,2013,6,4,2,0,1,0,0,0,0,1,522,1,5135.8623
29980,68509,1025,2014,2,19,3,0,1,0,0,0,0,1,956,1,7691.2764
29981,699911,473,2013,3,21,4,0,1,0,0,0,0,1,621,1,5805.044
29982,384112,882,2013,8,12,1,0,1,0,0,0,1,1,997,1,9307.615
29983,130900,891,2015,2,14,6,1,1,0,0,0,0,0,1284,1,9328.729
29984,280475,21,2014,3,4,2,0,1,0,0,0,0,1,594,1,6421.4937
29985,337091,990,2014,5,30,5,1,1,0,0,0,1,0,791,1,6948.801
29986,24855,1036,2015,6,3,3,0,1,0,0,0,0,1,604,1,6751.2495
29987,211673,1065,2013,7,18,4,0,1,0,0,0,0,1,527,1,4970.949
29988,458665,735,2013,11,14,4,0,1,0,0,0,0,0,447,1,4191.844
29989,252152,774,2014,10,14,2,0,1,0,0,0,1,0,678,1,4946.0244
29990,88329,865,2013,5,16,4,0,1,0,0,0,0,1,632,1,6429.422
29991,524304,130,2013,6,25,2,0,1,0,0,0,0,0,557,1,4600.261
29992,106659,408,2013,11,11,1,0,1,0,0,0,0,0,452,1,4108.458
29993,463955,1107,2015,2,14,6,1,1,0,0,0,0,0,634,1,5518.958
29994,293028,149,2015,1,14,3,0,1,0,0,0,0,1,481,1,5972.149
29995,189310,265,2013,2,11,1,0,1,0,0,0,0,0,501,1,3991.2896
29996,416725,475,2015,4,8,3,0,1,0,0,0,1,0,861,1,5913.4
29997,18940,17,2014,6,7,6,1,1,0,0,0,0,0,433,1,3709.9216
29998,597380,411,2015,2,5,4,0,1,0,0,0,0,1,681,1,9276.176
29999,468076,408,2014,5,18,7,1,1,0,0,0,0,0,0,0,0.0
30000,238464,649,2014,7,14,1,0,1,0,0,0,0,1,566,1,6307.0854
30001,234060,36,2013,9,19,4,0,1,0,0,0,0,0,976,1,7432.769
30002,107486,485,2013,10,25,5,1,1,0,0,0,0,1,445,1,4569.7837
30003,225210,253,2014,11,21,5,1,1,0,0,0,0,0,550,1,5319.3223
30004,475319,211,2013,4,21,7,1,1,0,0,0,0,0,0,0,0.0
30005,406756,1063,2013,3,8,5,1,1,0,0,0,1,1,496,1,3972.067
30006,47044,852,2013,7,14,7,1,1,0,0,0,1,0,0,0,0.0
30007,294328,296,2015,5,12,2,0,1,0,0,0,0,0,764,1,6212.211
30008,114613,1013,2013,3,11,1,0,1,0,0,0,0,0,455,1,4067.7776
30009,142520,522,2014,4,29,2,0,1,0,0,0,0,1,672,1,8690.204
30010,24719,792,2013,8,31,6,1,1,0,0,0,0,0,558,1,5319.753
30011,135757,142,2013,6,26,3,0,1,0,0,0,0,0,539,1,4552.166
30012,283629,1001,2015,6,3,3,0,1,0,0,0,0,1,683,1,8288.655
30013,64514,767,2015,5,17,7,1,1,0,0,0,0,0,0,0,0.0
30014,485134,1055,2013,8,7,3,0,1,0,0,0,0,0,858,1,6071.254
30015,111280,69,2013,6,19,3,0,1,0,0,0,0,1,1041,1,7393.9
30016,587007,599,2015,4,2,4,0,1,0,0,0,1,1,1263,1,13924.697
30017,667570,852,2013,2,17,7,1,1,0,0,0,0,0,0,0,0.0
30018,298765,444,2015,7,23,4,0,1,0,0,0,1,0,1225,1,10028.635
30019,698349,969,2013,8,19,1,0,1,0,0,0,1,0,426,1,3182.8147
30020,211327,669,2013,12,30,1,0,1,0,0,0,1,0,566,1,6065.9463
30021,449845,457,2013,7,27,6,1,1,0,0,0,0,0,418,1,4808.192
30022,34797,482,2015,7,3,5,1,1,0,0,0,0,1,806,1,7500.916
30023,397934,211,2013,1,17,4,0,1,0,0,0,0,0,1485,1,11527.988
30024,648593,846,2013,10,14,1,0,1,0,0,0,0,0,791,1,5963.964
30025,102198,786,2014,2,24,1,0,1,0,0,0,0,0,572,1,3914.0454
30026,3794,760,2015,4,30,4,0,1,0,0,0,0,1,1400,1,10449.597
30027,151169,1051,2013,10,20,7,1,1,0,0,0,0,0,0,0,0.0
30028,28792,166,2014,1,20,1,0,1,0,0,0,0,1,913,1,9198.733
30029,709487,71,2014,9,1,1,0,1,0,0,0,0,1,890,1,11001.299
30030,464907,670,2014,4,22,2,0,1,0,0,0,1,0,757,1,6865.2573
30031,513939,1080,2014,3,22,6,1,1,0,0,0,0,0,823,1,7588.409
30032,536173,465,2013,12,16,1,0,1,0,0,0,0,1,1044,1,11534.568
30033,226276,37,2014,2,24,1,0,1,0,0,0,0,0,506,1,3930.3447
30034,587572,589,2013,10,6,7,1,1,0,0,0,0,0,0,0,0.0
30035,471719,128,2014,12,7,7,1,1,0,0,0,0,0,0,0,0.0
30036,61813,537,2015,4,7,2,0,1,0,0,0,1,0,757,1,6717.611
30037,260402,583,2014,2,14,5,1,1,0,0,0,0,0,509,1,4221.412
30038,679494,102,2015,5,24,7,1,1,0,0,0,0,0,0,0,0.0
30039,551327,216,2013,10,26,6,1,1,0,0,0,0,0,725,1,5173.5664
30040,128609,653,2013,11,5,2,0,1,0,0,0,0,1,560,1,6652.8525
30041,516301,630,2013,4,15,1,0,1,0,0,0,0,0,725,1,5357.4844
30042,153502,203,2013,5,4,6,1,1,0,0,0,0,0,638,1,5425.706
30043,20367,1029,2013,4,14,7,1,1,0,0,0,0,0,0,0,0.0
30044,211766,503,2015,2,5,4,0,1,0,0,0,1,1,485,1,6821.4614
30045,184803,254,2014,3,7,5,1,1,0,0,0,0,1,288,1,3475.2688
30046,140209,672,2013,5,4,6,1,1,0,0,0,0,0,1665,1,9812.717
30047,268187,196,2013,8,16,5,1,1,0,0,0,1,1,734,1,5604.399
30048,326052,1050,2015,7,28,2,0,1,0,0,0,1,1,509,1,7968.3955
30049,101050,288,2013,5,31,5,1,1,0,0,0,1,1,685,1,8707.637
30050,702541,533,2014,3,18,2,0,1,0,0,0,0,1,1048,1,10404.441
30051,148967,956,2015,5,31,7,1,1,0,0,0,0,0,0,0,0.0
30052,71963,297,2013,2,25,1,0,1,0,0,0,0,0,688,1,5447.781
30053,536492,896,2013,5,6,1,0,1,0,0,0,0,0,1126,1,7369.24
30054,429616,926,2013,3,27,3,0,1,0,0,0,1,1,651,1,7798.919
30055,235927,602,2013,6,18,2,0,1,0,0,0,0,1,670,1,8126.491
30056,473845,607,2014,11,14,5,1,1,0,0,0,0,1,494,1,4751.0015
30057,242140,594,2013,5,14,2,0,1,0,0,0,0,1,554,1,4881.0913
30058,32816,585,2013,1,12,6,1,1,0,0,0,0,0,686,1,6030.647
30059,84930,119,2013,4,30,2,0,1,0,0,0,0,1,861,1,9264.923
30060,398557,636,2014,2,12,3,0,1,0,0,0,0,0,533,1,4742.0435
30061,448738,48,2013,9,27,5,1,1,0,0,0,0,1,519,1,5345.863
30062,543504,111,2013,4,19,5,1,1,0,0,0,0,0,601,1,5359.5146
30063,619038,330,2013,12,13,5,1,1,0,0,0,0,0,430,1,4086.155
30064,536919,879,2013,7,11,4,0,1,0,0,0,0,0,334,1,3338.437
30065,579295,98,2013,12,7,6,1,1,0,0,0,0,0,453,1,4658.745
30066,151454,1102,2014,1,3,5,1,1,0,0,0,1,0,653,1,6236.4507
30067,232644,1081,2013,2,13,3,0,1,0,0,0,0,0,0,0,0.0
30068,538794,743,2013,3,3,7,1,1,0,0,0,0,0,0,0,0.0
30069,196517,384,2014,5,20,2,0,1,0,0,0,0,1,1181,1,10454.365
30070,613905,970,2013,12,19,4,0,1,0,0,0,0,1,599,1,4822.438
30071,616387,979,2013,4,7,7,1,1,0,0,0,0,0,0,0,0.0
30072,652808,34,2015,6,29,1,0,1,0,0,0,0,1,1255,1,13129.423
30073,20313,1086,2014,12,7,7,1,1,0,0,0,0,0,0,0,0.0
30074,702786,18,2013,7,4,4,0,1,0,0,0,0,1,709,1,6816.55
30075,138165,802,2013,9,19,4,0,1,0,0,0,0,0,433,1,4483.0386
30076,175588,947,2013,11,17,7,1,1,0,0,0,0,0,0,0,0.0
30077,384985,457,2015,3,22,7,1,1,0,0,0,0,0,0,0,0.0
30078,142424,100,2013,8,4,7,1,1,0,0,0,0,0,0,0,0.0
30079,598515,272,2014,6,17,2,0,1,0,0,0,0,1,748,1,7825.883
30080,177237,834,2013,11,24,7,1,1,0,0,0,0,0,0,0,0.0
30081,179399,166,2015,7,8,3,0,1,0,0,0,1,0,741,1,5592.245
30082,583122,458,2013,6,30,7,1,1,0,0,0,0,0,0,0,0.0
30083,330440,140,2014,5,1,4,0,0,1,0,0,0,1,0,0,0.0
30084,332223,996,2013,12,11,3,0,1,0,0,0,0,0,649,1,6687.6123
30085,407891,866,2015,4,4,6,1,1,0,0,0,1,0,725,1,9009.006
30086,611548,789,2014,3,13,4,0,1,0,0,0,0,0,482,1,3422.7954
30087,593722,520,2014,7,4,5,1,1,0,0,0,0,1,440,1,4564.408
30088,131236,908,2015,7,25,6,1,1,0,0,0,0,0,199,1,1814.1659
30089,524955,552,2013,2,18,1,0,1,0,0,0,0,1,993,1,10461.046
30090,93020,599,2014,8,19,2,0,1,0,0,0,1,1,900,1,8720.577
30091,632627,200,2015,7,10,5,1,1,0,0,0,1,0,928,1,7459.578
30092,112251,966,2013,10,30,3,0,1,0,0,0,1,0,603,1,4937.5312
30093,291530,978,2013,9,19,4,0,1,0,0,0,0,0,796,1,5472.499
30094,379679,477,2014,3,3,1,0,1,0,0,0,1,1,604,1,8043.77
30095,646526,190,2014,6,26,4,0,1,0,0,0,0,0,584,1,5234.0034
30096,63738,437,2015,2,22,7,1,1,0,0,0,0,0,0,0,0.0
30097,404329,184,2014,12,17,3,0,1,0,0,0,0,1,646,1,7991.727
30098,689035,234,2015,3,11,3,0,1,0,0,0,0,0,755,1,6955.731
30099,336047,825,2013,2,21,4,0,1,0,0,0,0,1,507,1,4616.7993
30100,412678,182,2014,9,20,6,1,1,0,0,0,0,0,459,1,4657.6133
30101,444311,322,2015,2,24,2,0,1,0,0,0,0,0,537,1,5081.884
30102,132997,183,2015,5,18,1,0,1,0,0,0,0,1,853,1,9510.172
30103,133999,710,2015,7,25,6,1,1,0,0,0,0,0,426,1,4366.2544
30104,300228,1003,2013,6,10,1,0,1,0,0,0,0,0,903,1,6034.623
30105,237744,1096,2015,6,8,1,0,1,0,0,0,0,0,666,1,5224.391
30106,104532,847,2014,7,27,7,1,1,0,0,0,0,0,0,0,0.0
30107,564861,127,2014,3,26,3,0,1,0,0,0,0,0,539,1,4661.64
30108,513513,649,2015,2,24,2,0,1,0,0,0,0,0,341,1,3067.734
30109,645658,493,2015,3,11,3,0,1,0,0,0,0,0,792,1,6699.012
30110,333969,828,2013,9,5,4,0,1,0,0,0,0,0,523,1,4451.238
30111,495089,633,2014,3,17,1,0,1,0,0,0,0,1,544,1,7366.399
